,ID,SPEED,FUNCL,LANES,AB_CAPACITY,BA_CAPACITY,COUNT,TIME,ALPHA,BETA,TYPE,IVTT,WalkTime,Existing,Connector
1442,2674,25.0,3,1,12800,12800,,0.2912183582782745,2.0,4.0,SERVICE ROAD,0.2912183582782745,1.8201147392392159,1,
1443,1880,30.0,5,2,24000,24000,17220,0.36768853664398193,2.0,4.0,,0.36768853664398193,2.7576640248298645,1,
1444,1883,25.0,6,1,10400,10400,5600,0.8785351753234862,2.0,4.0,,0.8785351753234864,5.4908448457717896,1,
1445,3366,20.0,0,1,79992,79992,,0.9862309992313385,0.0,4.0,,0.19923858570330072,4.9311549961566925,,
1446,1875,25.0,6,1,10400,10400,200,0.01822037436068058,2.0,4.0,,0.01822037436068058,0.11387733975425363,1,
1447,1876,30.0,5,2,24000,24000,28380,0.49964314699172974,2.0,4.0,,0.49964314699172974,3.747323602437973,1,
1448,1874,30.0,5,2,24000,24000,28600,0.43762657046318054,2.0,4.0,,0.43762657046318054,3.282199278473854,1,
1449,1873,30.0,5,2,24000,24000,28670,0.3718503713607788,2.0,4.0,,0.3718503713607788,2.788877785205841,1,
1450,3365,20.0,0,1,79992,79992,,0.7343298196792603,0.0,4.0,,0.14834945852106268,3.6716490983963013,,
1451,2690,35.0,2,1,12000,12000,,0.19482135772705078,3.0,4.0,RAMP,0.19482135772705078,1.7046868801116943,1,
1452,2700,35.0,2,1,12000,12000,,0.29065267528806416,3.0,4.0,RAMP,0.29065267528806416,2.543210908770561,1,
1453,2696,25.0,3,1,12800,12800,,0.21559858918190003,2.0,4.0,SERVICE ROAD,0.21559858918190003,1.3474911823868752,1,
1454,1256,25.0,6,1,10400,10400,2900,0.5206721663475036,2.0,4.0,,0.5206721663475037,3.254201039671898,1,
1455,1252,30.0,5,2,24000,24000,9300,0.6726635098457336,2.0,4.0,,0.6726635098457336,5.044976323843002,1,
1456,2594,30.0,5,2,24000,24000,28550,0.5750823020935059,2.0,4.0,,0.5750823020935059,4.313117265701294,1,
1457,2698,25.0,3,1,12800,12800,,0.41837110519409176,2.0,4.0,SERVICE ROAD,0.4183711051940918,2.6148194074630737,1,
1458,1871,30.0,5,2,24000,24000,28550,0.055016547441482544,2.0,4.0,,0.055016547441482544,0.4126241058111191,1,
1459,2697,35.0,2,1,12000,12000,,0.10168656706809998,3.0,4.0,RAMP,0.10168656706809998,0.8897574618458748,1,
1460,2694,35.0,2,1,12000,12000,,0.15426679168428695,3.0,4.0,RAMP,0.15426679168428695,1.3498344272375107,1,
1461,2695,25.0,6,1,10400,10400,2900,0.1765655279159546,2.0,4.0,,0.1765655279159546,1.1035345494747162,1,
1462,2597,25.0,6,1,10400,10400,2900,0.039242219924926755,2.0,4.0,,0.039242219924926755,0.24526387453079224,1,
1463,1269,30.0,5,2,24000,24000,25100,0.1071721613407135,2.0,4.0,,0.1071721613407135,0.8037912100553513,1,
1464,1253,30.0,5,2,24000,24000,23050,0.2790968716144562,2.0,4.0,,0.2790968716144562,2.0932265371084213,1,
1465,2596,25.0,3,1,12800,12800,,0.041897271573543546,2.0,4.0,SERVICE ROAD,0.041897271573543546,0.2618579473346472,1,
1466,2598,65.0,1,3,43200,43200,40000,0.6723350011385404,0.15,4.0,Highways,0.6723350011385404,10.925443768501282,1,
1467,2600,65.0,1,3,43200,43200,40000,0.6268438009115366,0.15,4.0,Highways,0.6268438009115366,10.18621176481247,1,
1468,2693,35.0,2,1,12000,12000,,0.20444825291633606,3.0,4.0,RAMP,0.20444825291633606,1.7889222130179405,1,
1469,2691,25.0,3,1,12800,12800,,0.133794566988945,2.0,4.0,SERVICE ROAD,0.133794566988945,0.8362160436809063,1,
1470,3364,20.0,0,1,79992,79992,,1.546341061592102,0.0,4.0,,0.3123921336549701,7.73170530796051,,
1471,3363,20.0,0,1,79992,79992,,0.983375608921051,0.0,4.0,,0.1986617391759699,4.916878044605255,,
1472,3362,25.0,6,1,10400,10400,2570,1.0692505359649658,2.0,4.0,,1.0692505359649658,6.682815849781036,1,
1473,1882,25.0,6,1,10400,10400,4070,0.6887805461883545,2.0,4.0,,0.6887805461883545,4.304878413677216,1,
1474,1885,25.0,6,1,10400,10400,3900,0.41793208122253417,2.0,4.0,,0.41793208122253417,2.6120755076408386,1,
1475,1934,30.0,5,2,24000,24000,29000,0.21470969915390015,2.0,4.0,,0.21470969915390015,1.610322743654251,1,
1476,2715,35.0,2,1,12000,12000,,0.06238009035587311,3.0,4.0,RAMP,0.06238009035587311,0.5458257906138897,1,
1477,2714,30.0,5,2,24000,24000,29000,0.04608575627207756,2.0,4.0,,0.04608575627207756,0.3456431720405817,1,
1478,2707,25.0,3,1,12800,12800,,0.05222680270671845,2.0,4.0,SERVICE ROAD,0.05222680270671844,0.3264175169169903,1,
1479,2709,35.0,2,1,12000,12000,,0.10101106550012316,3.0,4.0,RAMP,0.10101106550012316,0.8838468231260777,1,
1480,2608,30.0,5,2,24000,24000,29000,0.05211961269378662,2.0,4.0,,0.05211961269378662,0.39089709520339966,1,
1481,2716,35.0,2,1,12000,12000,,0.0586510854107993,3.0,4.0,RAMP,0.058651085410799296,0.5131969973444939,1,
1482,2611,25.0,3,1,12800,12800,,0.05184571892023087,2.0,4.0,SERVICE ROAD,0.05184571892023086,0.3240357432514429,1,
1483,2710,35.0,2,1,12000,12000,,0.11400061420031957,3.0,4.0,RAMP,0.11400061420031957,0.9975053742527962,1,
1484,2705,25.0,3,1,12800,12800,,0.18777957558631897,2.0,4.0,SERVICE ROAD,0.18777957558631897,1.1736223474144936,1,
1485,2606,25.0,3,1,12800,12800,,0.043502381443977355,2.0,4.0,SERVICE ROAD,0.043502381443977355,0.2718898840248585,1,
1486,1935,30.0,5,2,24000,24000,25220,0.05488161742687225,2.0,4.0,,0.05488161742687225,0.4116121307015419,1,
1487,2607,65.0,1,3,43200,43200,40000,0.48361180378840524,0.15,4.0,Highways,0.4836118037884052,7.8586918115615845,1,
1488,2603,30.0,5,2,24000,24000,25220,0.057976290583610535,2.0,4.0,,0.057976290583610535,0.434822179377079,1,
1489,2704,25.0,3,1,12800,12800,,0.054738499224185944,2.0,4.0,SERVICE ROAD,0.054738499224185944,0.34211562015116215,1,
1490,2712,35.0,2,1,12000,12000,,0.06511616068226951,3.0,4.0,RAMP,0.06511616068226951,0.5697664059698582,1,
1491,2605,65.0,1,3,43200,43200,40000,0.5266001041118915,0.15,4.0,Highways,0.5266001041118915,8.557251691818237,1,
1492,2711,30.0,5,2,24000,24000,25220,0.13767704367637634,2.0,4.0,,0.13767704367637634,1.0325778275728226,1,
1493,2703,25.0,3,1,12800,12800,,0.14465678930282594,2.0,4.0,SERVICE ROAD,0.14465678930282594,0.904104933142662,1,
1494,2702,35.0,2,1,12000,12000,,0.29404352392469135,3.0,4.0,RAMP,0.29404352392469135,2.572880834341049,1,
1495,3361,20.0,0,1,79992,79992,,0.8454272747039795,0.0,4.0,,0.17079338882908676,4.2271363735198975,,
1496,2604,35.0,2,1,12000,12000,,0.3746693219457354,3.0,4.0,RAMP,0.3746693219457354,3.2783565670251846,1,
